nome_municipio,codigo_ibge,SG_UF,FEMININO,MASCULINO,NÃO DIVULGÁVEL,NÃO INFORMADO
SÃO GONÇALO DO AMARANTE,2412005,RN,14,63,0,0
SÃO GONÇALO DO GURGUÉIA,2209757,PI,5,45,0,0
SÃO GONÇALO DO PARÁ,3161809,MG,6,44,0,0
SÃO GONÇALO DO PIAUÍ,2209807,PI,3,47,0,0
SÃO GONÇALO DO RIO ABAIXO,3161908,MG,5,45,0,0
SÃO GONÇALO DO RIO PRETO,3125507,MG,6,45,0,0
SÃO GONÇALO DO SAPUCAÍ,3162005,MG,9,49,0,0
SÃO GONÇALO DOS CAMPOS,2929305,BA,4,64,0,0
SÃO GOTARDO,3162104,MG,7,56,0,0
SÃO JERÔNIMO,4318408,RS,2,55,0,0
SÃO JERÔNIMO DA SERRA,4124707,PR,3,48,0,0
SÃO JOAQUIM,4216503,SC,6,47,0,0
SÃO JOAQUIM DA BARRA,3549409,SP,7,54,0,0
SÃO JOAQUIM DE BICAS,3162922,MG,2,52,0,0
SÃO JOAQUIM DO MONTE,2613305,PE,5,52,0,0
SÃO JORGE,4318440,RS,11,41,0,0
SÃO JORGE D'OESTE,4125209,PR,4,47,0,0
SÃO JORGE DO IVAÍ,4125308,PR,6,47,0,0
SÃO JORGE DO PATROCÍNIO,4125357,PR,5,47,0,0
SÃO JOSÉ,4216602,SC,13,79,0,0
SÃO JOSÉ DA BARRA,3162948,MG,3,46,0,0
SÃO JOSÉ DA BELA VISTA,3549508,SP,5,41,0,0
SÃO JOSÉ DA BOA VISTA,4125407,PR,5,47,0,0
SÃO JOSÉ DA COROA GRANDE,2613404,PE,1,53,0,0
SÃO JOSÉ DA LAGOA TAPADA,2514206,PB,2,52,0,0
SÃO JOSÉ DA LAJE,2708303,AL,4,47,0,0
SÃO JOSÉ DA LAPA,3162955,MG,1,45,0,0
SÃO JOSÉ DA SAFIRA,3163003,MG,7,43,0,0
SÃO JOSÉ DA TAPERA,2708402,AL,4,54,0,0
SÃO JOSÉ DA VARGINHA,3163102,MG,5,45,0,0
SÃO JOSÉ DA VITÓRIA,2929354,BA,6,43,0,0
SÃO JOSÉ DAS MISSÕES,4318457,RS,3,49,0,0
SÃO JOSÉ DAS PALMEIRAS,4125456,PR,8,45,0,0
SÃO JOSÉ DE CAIANA,2514305,PB,2,52,0,0
SÃO JOSÉ DE ESPINHARAS,2514404,PB,9,45,0,0
SÃO JOSÉ DE MIPIBU,2412203,RN,20,49,0,0
SÃO JOSÉ DE PIRANHAS,2514503,PB,3,58,0,0
SÃO JOSÉ DE PRINCESA,2514552,PB,8,44,0,0
SÃO JOSÉ DE RIBAMAR,2111201,MA,16,68,0,0
SÃO JOSÉ DE UBÁ,3305133,RJ,12,37,0,0
SÃO JOSÉ DO ALEGRE,3163201,MG,11,41,0,0
SÃO JOSÉ DO BARREIRO,3549607,SP,0,50,0,0
SÃO JOSÉ DO BELMONTE,2613503,PE,9,59,0,0
SÃO JOSÉ DO BONFIM,2514602,PB,12,38,0,0
SÃO JOSÉ DO BREJO DO CRUZ,2514651,PB,10,42,0,0
SÃO JOSÉ DO CALÇADO,3204807,ES,6,47,0,0
SÃO JOSÉ DO CAMPESTRE,2412302,RN,11,42,0,0
SÃO JOSÉ DO CEDRO,4216701,SC,9,45,0,0
SÃO JOSÉ DO CERRITO,4216800,SC,5,47,0,0
SÃO JOSÉ DO DIVINO,2210052,PI,20,31,0,0
SÃO JOSÉ DO DIVINO,3163300,MG,5,47,0,0
SÃO JOSÉ DO EGITO,2613602,PE,3,63,0,0
SÃO JOSÉ DO GOIABAL,3163409,MG,6,43,0,0
SÃO JOSÉ DO HERVAL,4318465,RS,6,46,0,0
SÃO JOSÉ DO HORTÊNCIO,4318481,RS,13,40,0,0
SÃO JOSÉ DO INHACORÁ,4318499,RS,5,47,0,0
SÃO JOSÉ DO JACURI,3163508,MG,3,48,0,0
SÃO JOSÉ DO JACUÍPE,2929370,BA,3,47,0,0
SÃO JOSÉ DO MANTIMENTO,3163607,MG,5,45,0,0
SÃO JOSÉ DO NORTE,4318507,RS,8,40,0,0
SÃO JOSÉ DO OURO,4318606,RS,6,46,0,0
SÃO JOSÉ DO PEIXE,2210102,PI,9,42,0,0
SÃO JOSÉ DO PIAUÍ,2210201,PI,9,43,0,0
SÃO JOSÉ DO POVO,5107297,MT,4,46,0,0
SÃO JOSÉ DO RIO CLARO,5107305,MT,6,47,0,0
SÃO JOSÉ DO RIO PARDO,3549706,SP,6,56,0,0
SÃO JOSÉ DO RIO PRETO,3549805,SP,11,86,0,0
SÃO JOSÉ DO SABUGI,2514701,PB,9,43,0,0
SÃO JOSÉ DO SERIDÓ,2412401,RN,7,45,0,0
SÃO JOSÉ DO SUL,4318614,RS,10,41,0,1
SÃO JOSÉ DO VALE DO RIO PRETO,3305158,RJ,8,41,0,0
SÃO JOSÉ DO XINGU,5107354,MT,7,44,0,0
SÃO JOSÉ DOS AUSENTES,4318622,RS,5,46,0,0
SÃO JOSÉ DOS BASÍLIOS,2111250,MA,13,39,0,0
SÃO JOSÉ DOS CAMPOS,3549904,SP,23,90,0,0
SÃO JOSÉ DOS CORDEIROS,2514800,PB,9,44,0,0
SÃO JOSÉ DOS PINHAIS,4125506,PR,11,91,0,0
SÃO JOSÉ DOS QUATRO MARCOS,5107107,MT,5,55,0,0
SÃO JOSÉ DOS RAMOS,2514453,PB,10,42,0,0
SÃO JOÃO,2613206,PE,9,49,0,0
SÃO JOÃO,4124806,PR,6,46,0,0
SÃO JOÃO BATISTA,2111003,MA,6,48,0,0
SÃO JOÃO BATISTA,4216305,SC,3,54,0,0
SÃO JOÃO BATISTA DO GLÓRIA,3162203,MG,4,44,0,0
SÃO JOÃO D'ALIANÇA,5220009,GO,5,42,0,0
SÃO JOÃO DA BALIZA,1400506,RR,1,51,0,0
SÃO JOÃO DA BARRA,3305000,RJ,3,50,0,0
SÃO JOÃO DA BOA VISTA,3549102,SP,7,69,0,0
SÃO JOÃO DA CANABRAVA,2209856,PI,4,48,0,0
SÃO JOÃO DA FRONTEIRA,2209872,PI,11,41,0,0
SÃO JOÃO DA LAGOA,3162252,MG,1,50,0,0
SÃO JOÃO DA MATA,3162302,MG,19,33,0,0
SÃO JOÃO DA PARAÚNA,5220058,GO,7,45,0,0
SÃO JOÃO DA PONTA,1507466,PA,4,45,0,0
SÃO JOÃO DA PONTE,3162401,MG,4,55,0,0
SÃO JOÃO DA SERRA,2209906,PI,7,43,0,0
SÃO JOÃO DA URTIGA,4318424,RS,4,48,0,0
SÃO JOÃO DA VARJOTA,2209955,PI,6,46,0,0
SÃO JOÃO DAS DUAS PONTES,3549201,SP,7,45,0,0
SÃO JOÃO DAS MISSÕES,3162450,MG,12,39,0,0
SÃO JOÃO DE IRACEMA,3549250,SP,7,44,0,0
SÃO JOÃO DE MERITI,3305109,RJ,5,101,0,0
SÃO JOÃO DE PIRABAS,1507474,PA,7,48,0,0
SÃO JOÃO DEL REI,3162500,MG,12,53,0,0
SÃO JOÃO DO ARAGUAIA,1507508,PA,11,38,0,0
SÃO JOÃO DO ARRAIAL,2209971,PI,4,48,0,0
SÃO JOÃO DO CAIUÁ,4124905,PR,9,42,0,0
SÃO JOÃO DO CARIRI,2514008,PB,2,51,0,0
SÃO JOÃO DO CARÚ,2111029,MA,10,46,0,0
SÃO JOÃO DO ITAPERIÚ,4216354,SC,3,49,0,0
SÃO JOÃO DO IVAÍ,4125001,PR,2,48,0,0
SÃO JOÃO DO JAGUARIBE,2312502,CE,17,37,0,0
SÃO JOÃO DO MANHUAÇU,3162559,MG,13,36,0,0
SÃO JOÃO DO MANTENINHA,3162575,MG,3,46,0,0
SÃO JOÃO DO OESTE,4216255,SC,6,46,0,0
SÃO JOÃO DO ORIENTE,3162609,MG,2,50,0,0
SÃO JOÃO DO PACUÍ,3162658,MG,5,45,0,0
SÃO JOÃO DO PARAÍSO,2111052,MA,8,42,0,0
SÃO JOÃO DO PARAÍSO,3162708,MG,7,52,0,0
SÃO JOÃO DO PAU D'ALHO,3549300,SP,7,43,0,0
SÃO JOÃO DO PIAUÍ,2210003,PI,11,48,0,0
SÃO JOÃO DO POLÊSINE,4318432,RS,11,41,0,0
SÃO JOÃO DO RIO DO PEIXE,2500700,PB,1,63,0,0
SÃO JOÃO DO SABUGI,2412104,RN,4,48,0,0
SÃO JOÃO DO SOTER,2111078,MA,11,42,0,0
SÃO JOÃO DO SUL,4216404,SC,7,45,0,0
SÃO JOÃO DO TIGRE,2514107,PB,10,42,0,0
SÃO JOÃO DO TRIUNFO,4125100,PR,1,48,0,0
SÃO JOÃO DOS PATOS,2111102,MA,12,50,0,0
SÃO JOÃO EVANGELISTA,3162807,MG,7,50,0,0
SÃO JOÃO NEPOMUCENO,3162906,MG,5,46,0,0
SÃO JULIÃO,2210300,PI,6,46,0,0
SÃO LEOPOLDO,4318705,RS,11,68,0,0
SÃO LOURENÇO,3163706,MG,3,60,0,0
SÃO LOURENÇO DA MATA,2613701,PE,4,65,0,0
SÃO LOURENÇO DA SERRA,3549953,SP,3,41,0,0
SÃO LOURENÇO DO OESTE,4216909,SC,4,47,0,0
SÃO LOURENÇO DO PIAUÍ,2210359,PI,3,51,0,0
SÃO LOURENÇO DO SUL,4318804,RS,12,50,0,0
SÃO LUDGERO,4217006,SC,7,42,0,0
SÃO LUIS DO PIAUÍ,2210375,PI,5,47,0,0
SÃO LUIZ,1400605,RR,5,47,0,0
SÃO LUIZ DO NORTE,5220157,GO,4,48,0,0
SÃO LUIZ GONZAGA,4318903,RS,7,59,0,0
SÃO LUÍS,2111300,MA,14,131,0,0
SÃO LUÍS DE MONTES BELOS,5220108,GO,12,52,0,0
SÃO LUÍS DO CURU,2312601,CE,4,47,0,0
SÃO LUÍS DO PARAITINGA,3550001,SP,6,45,0,0
SÃO LUÍS DO QUITUNDE,2708501,AL,10,47,0,0
SÃO LUÍS GONZAGA DO MARANHÃO,2111409,MA,13,43,0,0
SÃO MAMEDE,2514909,PB,8,45,0,0
SÃO MANOEL DO PARANÁ,4125555,PR,4,48,0,0
SÃO MANUEL,3550100,SP,4,60,0,0
SÃO MARCOS,4319000,RS,15,37,0,0
SÃO MARTINHO,4217105,SC,5,47,0,0
SÃO MARTINHO,4319109,RS,9,43,0,0
SÃO MARTINHO DA SERRA,4319125,RS,8,42,0,0
SÃO MATEUS,3204906,ES,5,60,0,0
SÃO MATEUS DO MARANHÃO,2111508,MA,12,52,0,0
SÃO MATEUS DO SUL,4125605,PR,5,45,0,0
SÃO MIGUEL,2412500,RN,15,42,0,0
SÃO MIGUEL ARCANJO,3550209,SP,2,54,0,0
SÃO MIGUEL DA BAIXA GRANDE,2210383,PI,7,45,0,0
SÃO MIGUEL DA BOA VISTA,4217154,SC,9,43,0,0
SÃO MIGUEL DAS MATAS,2929404,BA,11,40,0,0
SÃO MIGUEL DAS MISSÕES,4319158,RS,6,46,0,0
SÃO MIGUEL DE TAIPU,2515005,PB,16,35,0,0
SÃO MIGUEL DO ALEIXO,2807006,SE,19,33,0,0
SÃO MIGUEL DO ANTA,3163805,MG,14,34,0,0
SÃO MIGUEL DO ARAGUAIA,5220207,GO,12,42,0,0
SÃO MIGUEL DO FIDALGO,2210391,PI,5,47,0,0
SÃO MIGUEL DO GOSTOSO,2412559,RN,14,37,0,0
SÃO MIGUEL DO GUAMÁ,1507607,PA,11,57,0,0
SÃO MIGUEL DO GUAPORÉ,1100320,RO,5,51,0,0
SÃO MIGUEL DO IGUAÇU,4125704,PR,5,46,0,0
SÃO MIGUEL DO OESTE,4217204,SC,9,52,0,0
SÃO MIGUEL DO PASSA QUATRO,5220264,GO,7,44,0,0
SÃO MIGUEL DO TAPUIO,2210409,PI,7,51,0,0
SÃO MIGUEL DO TOCANTINS,1720200,TO,19,32,0,0
SÃO MIGUEL DOS CAMPOS,2708600,AL,10,63,0,0
SÃO MIGUEL DOS MILAGRES,2708709,AL,10,37,0,0
SÃO NICOLAU,4319208,RS,8,44,0,0
SÃO PATRÍCIO,5220280,GO,11,41,0,0
SÃO PAULO,3550308,SP,44,269,0,0
SÃO PAULO DAS MISSÕES,4319307,RS,11,41,0,0
SÃO PAULO DE OLIVENÇA,1303908,AM,2,49,0,0
SÃO PAULO DO POTENGI,2412609,RN,11,48,0,0
SÃO PEDRO,2412708,RN,12,40,0,0
SÃO PEDRO,3550407,SP,8,56,0,0
SÃO PEDRO DA ALDEIA,3305208,RJ,5,51,0,0
SÃO PEDRO DA CIPA,5107404,MT,2,48,0,0
SÃO PEDRO DA SERRA,4319356,RS,7,44,0,0
SÃO PEDRO DA UNIÃO,3163904,MG,11,39,0,0
SÃO PEDRO DA ÁGUA BRANCA,2111532,MA,17,34,0,0
SÃO PEDRO DAS MISSÕES,4319364,RS,3,49,0,0
SÃO PEDRO DE ALCÂNTARA,4217253,SC,6,45,0,0
SÃO PEDRO DO BUTIÁ,4319372,RS,4,48,0,0
SÃO PEDRO DO IGUAÇU,4125753,PR,3,48,0,0
SÃO PEDRO DO IVAÍ,4125803,PR,8,43,0,0
SÃO PEDRO DO PARANÁ,4125902,PR,3,49,0,0
SÃO PEDRO DO PIAUÍ,2210508,PI,15,37,0,0
SÃO PEDRO DO SUAÇUÍ,3164100,MG,5,45,0,0
SÃO PEDRO DO SUL,4319406,RS,11,49,0,0
SÃO PEDRO DO TURVO,3550506,SP,6,43,0,0
SÃO PEDRO DOS CRENTES,2111573,MA,9,43,0,0
SÃO PEDRO DOS FERROS,3164001,MG,8,44,0,0
SÃO RAFAEL,2412807,RN,6,44,0,0
SÃO RAIMUNDO DAS MANGABEIRAS,2111607,MA,13,46,0,0
SÃO RAIMUNDO DO DOCA BEZERRA,2111631,MA,7,45,0,0
SÃO RAIMUNDO NONATO,2210607,PI,8,58,0,0
SÃO ROBERTO,2111672,MA,12,40,0,0
SÃO ROMÃO,3164209,MG,6,45,0,0
SÃO ROQUE,3550605,SP,2,72,0,0
SÃO ROQUE DE MINAS,3164308,MG,5,44,0,0
SÃO ROQUE DO CANAÃ,3204955,ES,5,44,0,0
SÃO SALVADOR DO TOCANTINS,1720259,TO,3,48,0,0
SÃO SEBASTIÃO,2708808,AL,11,54,0,0
SÃO SEBASTIÃO,3550704,SP,2,62,0,0
SÃO SEBASTIÃO DA AMOREIRA,4126009,PR,7,44,0,0
SÃO SEBASTIÃO DA BELA VISTA,3164407,MG,4,47,0,0
SÃO SEBASTIÃO DA BOA VISTA,1507706,PA,4,46,0,0
SÃO SEBASTIÃO DA GRAMA,3550803,SP,9,41,0,0
SÃO SEBASTIÃO DA VARGEM ALEGRE,3164431,MG,11,41,0,0
SÃO SEBASTIÃO DE LAGOA DE ROÇA,2515104,PB,9,45,0,0
SÃO SEBASTIÃO DO ALTO,3305307,RJ,16,34,0,0
SÃO SEBASTIÃO DO ANTA,3164472,MG,1,49,0,0
SÃO SEBASTIÃO DO CAÍ,4319505,RS,4,43,0,0
SÃO SEBASTIÃO DO MARANHÃO,3164506,MG,1,50,0,0
SÃO SEBASTIÃO DO OESTE,3164605,MG,5,44,0,0
SÃO SEBASTIÃO DO PARAÍSO,3164704,MG,4,54,0,0
SÃO SEBASTIÃO DO PASSÉ,2929503,BA,8,54,0,0
SÃO SEBASTIÃO DO RIO PRETO,3164803,MG,6,45,0,0
SÃO SEBASTIÃO DO RIO VERDE,3164902,MG,9,42,0,0
SÃO SEBASTIÃO DO TOCANTINS,1720309,TO,14,37,0,0
SÃO SEBASTIÃO DO UATUMÃ,1303957,AM,9,39,0,0
SÃO SEBASTIÃO DO UMBUZEIRO,2515203,PB,9,42,0,0
SÃO SEPÉ,4319604,RS,4,55,0,0
SÃO SIMÃO,3550902,SP,4,49,0,0
SÃO SIMÃO,5220405,GO,8,48,0,0
SÃO THOMÉ DAS LETRAS,3165206,MG,5,42,0,0
SÃO TIAGO,3165008,MG,4,44,0,0
SÃO TOMÁS DE AQUINO,3165107,MG,5,44,0,0
SÃO TOMÉ,2412906,RN,8,45,0,0
SÃO TOMÉ,4126108,PR,4,45,0,0
SÃO VALENTIM,4319703,RS,5,47,0,0
SÃO VALENTIM DO SUL,4319711,RS,5,47,0,0
SÃO VALÉRIO DA NATIVIDADE,1720499,TO,7,43,0,0
SÃO VALÉRIO DO SUL,4319737,RS,8,43,0,0
SÃO VENDELINO,4319752,RS,9,42,0,0
SÃO VICENTE,2413003,RN,7,45,0,0
SÃO VICENTE,3551009,SP,1,79,0,0
SÃO VICENTE DE MINAS,3165305,MG,7,45,0,0
SÃO VICENTE DO SERIDÓ,2515401,PB,5,47,0,0
SÃO VICENTE DO SUL,4319802,RS,3,47,0,0
SÃO VICENTE FERRER,2111706,MA,13,44,0,0
SÃO VICENTE FERRÉR,2613800,PE,7,51,0,0
SÉRIO,4320453,RS,5,47,0,0
SÍTIO D'ABADIA,5220702,GO,10,42,0,0
SÍTIO DO MATO,2930758,BA,13,37,0,0
SÍTIO DO QUINTO,2930766,BA,4,48,0,0
SÍTIO NOVO,2111805,MA,8,51,0,0
SÍTIO NOVO,2413706,RN,19,33,0,0
SÍTIO NOVO DO TOCANTINS,1720804,TO,10,41,0,0
TABAPORÃ,5107941,MT,7,41,0,0
TABAPUÃ,3552601,SP,5,48,0,0
TABATINGA,1304062,AM,7,63,0,0
TABATINGA,3552700,SP,9,44,0,0
TABAÍ,4320859,RS,6,46,0,0
TABIRA,2614600,PE,8,51,0,0
TABOCAS DO BREJO VELHO,2930907,BA,5,46,0,0
TABOLEIRO GRANDE,2413805,RN,13,40,0,0
TABOÃO DA SERRA,3552809,SP,11,61,0,0
TABULEIRO,3167905,MG,6,45,0,0
TABULEIRO DO NORTE,2313104,CE,16,52,0,0
TACAIMBÓ,2614709,PE,14,47,0,0
TACARATU,2614808,PE,1,57,0,0
TACIBA,3552908,SP,10,43,0,0
TACIMA,2516409,PB,4,49,0,0
TACURU,5007950,MS,4,46,0,0
TAGUATINGA,1720903,TO,5,45,0,0
TAGUAÍ,3553005,SP,9,39,0,0
TAIAÇU,3553104,SP,6,44,0,0
TAILÂNDIA,1507953,PA,12,47,0,0
TAIOBEIRAS,3168002,MG,3,60,0,0
TAIPAS DO TOCANTINS,1720937,TO,9,43,0,0
TAIPU,2413904,RN,9,40,0,0
TAIÓ,4217808,SC,11,41,0,0
TAIÚVA,3553203,SP,16,35,0,0
TALISMÃ,1720978,TO,3,46,0,0
TAMANDARÉ,2614857,PE,5,49,0,0
TAMARANA,4126678,PR,5,43,0,0
TAMBAÚ,3553302,SP,3,52,0,0
TAMBOARA,4126702,PR,4,47,0,0
TAMBORIL,2313203,CE,5,59,0,0
TAMBORIL DO PIAUÍ,2210953,PI,1,51,0,0
TANABI,3553401,SP,2,59,0,0
TANGARÁ,2414001,RN,7,48,0,0
TANGARÁ,4217907,SC,11,40,0,0
TANGARÁ DA SERRA,5107958,MT,11,59,0,0
TANGUÁ,3305752,RJ,4,55,0,0
TANHAÇU,2931004,BA,3,55,0,0
TANQUE D'ARCA,2709004,AL,10,40,0,0
TANQUE DO PIAUÍ,2210979,PI,15,37,0,0
TANQUE NOVO,2931053,BA,12,46,0,0
TANQUINHO,2931103,BA,14,35,0,0
TAPARUBA,3168051,MG,10,42,0,0
TAPAUÁ,1304104,AM,5,51,0,0
TAPEJARA,4126801,PR,11,37,0,0
TAPEJARA,4320909,RS,5,54,0,0
TAPERA,4321006,RS,4,47,0,0
TAPEROÁ,2516508,PB,8,52,0,0
TAPEROÁ,2931202,BA,10,46,0,0
TAPES,4321105,RS,12,40,0,0
TAPIRA,3168101,MG,3,49,0,0
TAPIRA,4126900,PR,9,41,0,0
TAPIRAMUTÁ,2931301,BA,13,43,0,0
TAPIRATIBA,3553609,SP,7,44,0,0
TAPIRAÍ,3168200,MG,2,50,0,0
TAPIRAÍ,3553500,SP,5,43,0,0
TAPURAH,5108006,MT,4,46,0,0
TAQUARA,4321204,RS,18,55,0,0
TAQUARAL,3553658,SP,6,43,0,0
TAQUARAL DE GOIÁS,5221007,GO,4,47,0,0
TAQUARANA,2709103,AL,10,46,0,0
TAQUARAÇU DE MINAS,3168309,MG,6,46,0,0
TAQUARI,4321303,RS,4,47,0,0
TAQUARITINGA,3553708,SP,2,72,0,0
TAQUARITINGA DO NORTE,2615003,PE,6,50,0,0
TAQUARITUBA,3553807,SP,8,53,0,0
TAQUARIVAÍ,3553856,SP,10,36,0,0
TAQUARUSSU,5007976,MS,7,45,0,0
TAQUARUÇU DO SUL,4321329,RS,7,45,0,0
TARABAI,3553906,SP,3,50,0,0
TARAUACÁ,1200609,AC,5,51,0,0
TARRAFAS,2313252,CE,10,42,0,0
TARTARUGALZINHO,1600709,AP,8,42,0,0
TARUMIRIM,3168408,MG,7,49,0,0
TARUMÃ,3553955,SP,9,41,0,0
TASSO FRAGOSO,2112001,MA,5,45,0,0
TATUÍ,3554003,SP,6,77,0,0
TAUBATÉ,3554102,SP,18,78,0,0
TAUÁ,2313302,CE,10,73,0,0
TAVARES,2516607,PB,11,44,0,0
TAVARES,4321352,RS,12,38,0,0
TEFÉ,1304203,AM,6,68,0,0
TEIXEIRA,2516706,PB,7,50,0,0
TEIXEIRA DE FREITAS,2931350,BA,7,81,0,0
TEIXEIRA SOARES,4127007,PR,8,43,0,0
TEIXEIRAS,3168507,MG,10,42,0,0
TEIXEIRÓPOLIS,1101559,RO,6,45,0,0
TEJUPÁ,3554201,SP,9,41,0,0
TEJUÇUOCA,2313351,CE,7,50,0,0
TELHA,2807303,SE,7,43,0,0
TELÊMACO BORBA,4127106,PR,9,55,0,0
TENENTE ANANIAS,2414100,RN,13,40,0,0
TENENTE LAURENTINO CRUZ,2414159,RN,10,42,0,0
TENENTE PORTELA,4321402,RS,12,40,0,0
TENÓRIO,2516755,PB,4,48,0,0
TEODORO SAMPAIO,2931400,BA,9,41,0,0
TEODORO SAMPAIO,3554300,SP,3,55,0,0
TEOFILÂNDIA,2931509,BA,6,51,0,0
TEOLÂNDIA,2931608,BA,6,43,0,0
TEOTÔNIO VILELA,2709152,AL,3,60,0,0
TERENOS,5008008,MS,3,52,0,0
TERESINA,2211001,PI,19,121,0,0
TERESINA DE GOIÁS,5221080,GO,3,47,0,0
TERESÓPOLIS,3305802,RJ,5,73,0,0
TEREZINHA,2615102,PE,2,49,0,0
TEREZÓPOLIS DE GOIÁS,5221197,GO,6,42,0,0
TERRA ALTA,1507961,PA,4,44,0,0
TERRA BOA,4127205,PR,4,48,0,0
TERRA DE AREIA,4321436,RS,9,43,0,0
TERRA NOVA,2615201,PE,2,50,0,0
TERRA NOVA,2931707,BA,6,43,0,0
TERRA NOVA DO NORTE,5108055,MT,4,50,0,0
TERRA RICA,4127304,PR,8,43,0,0
TERRA ROXA,3554409,SP,3,49,0,0
TERRA ROXA,4127403,PR,6,47,0,0
TERRA SANTA,1507979,PA,8,48,0,0
TESOURO,5108105,MT,4,48,0,0
TEUTÔNIA,4321451,RS,7,50,0,0
TEÓFILO OTONI,3168606,MG,13,78,0,0
THEOBROMA,1101609,RO,6,43,0,0
TIANGUÁ,2313401,CE,9,71,0,0
TIBAGI,4127502,PR,8,38,0,0
TIBAU,2411056,RN,3,48,0,0
TIBAU DO SUL,2414209,RN,3,47,0,0
TIETÊ,3554508,SP,7,50,0,0
TIGRINHOS,4217956,SC,5,48,0,0
TIJUCAS,4218004,SC,12,55,0,0
TIJUCAS DO SUL,4127601,PR,3,45,0,0
TIMBAÚBA,2615300,PE,9,56,0,0
TIMBAÚBA DOS BATISTAS,2414308,RN,12,40,0,0
TIMBIRAS,2112100,MA,6,49,0,0
TIMBURI,3554607,SP,7,45,0,0
TIMBÉ DO SUL,4218103,SC,12,40,0,0
TIMBÓ,4218202,SC,5,48,0,0
TIMBÓ GRANDE,4218251,SC,3,46,0,0
TIMON,2112209,MA,6,88,0,0
TIMÓTEO,3168705,MG,11,60,0,0
TIO HUGO,4321469,RS,7,45,0,0
TIRADENTES,3168804,MG,1,49,0,0
TIRADENTES DO SUL,4321477,RS,6,45,0,0
TIROS,3168903,MG,2,50,0,0
TOBIAS BARRETO,2807402,SE,7,63,0,0
TOCANTINS,3169000,MG,8,50,0,0
TOCANTINÓPOLIS,1721208,TO,5,52,0,0
TOCANTÍNIA,1721109,TO,3,49,0,0
TOCOS DO MOJI,3169059,MG,4,48,0,0
TOLEDO,3169109,MG,4,50,0,0
TOLEDO,4127700,PR,8,81,0,0
TOMAR DO GERU,2807501,SE,9,42,0,0
TOMAZINA,4127809,PR,3,47,0,0
TOMBOS,3169208,MG,10,41,0,0
TOMÉ-AÇU,1508001,PA,12,57,0,0
TONANTINS,1304237,AM,11,45,0,0
TORITAMA,2615409,PE,8,56,0,0
TORIXORÉU,5108204,MT,9,43,0,0
TOROPI,4321493,RS,5,46,0,0
TORRE DE PEDRA,3554656,SP,10,42,0,0
TORRES,4321501,RS,11,55,0,0
TORRINHA,3554706,SP,3,48,0,0
TOUROS,2414407,RN,11,55,0,0
TRABIJU,3554755,SP,10,41,0,0
TRACUATEUA,1508035,PA,11,42,0,0
TRACUNHAÉM,2615508,PE,7,41,0,0
TRAIPU,2709202,AL,12,43,0,0
TRAIRI,2313500,CE,14,59,0,0
TRAIRÃO,1508050,PA,12,45,0,0
TRAJANO DE MORAIS,3305901,RJ,7,40,0,0
TRAMANDAÍ,4321600,RS,5,63,0,0
TRAVESSEIRO,4321626,RS,8,43,0,0
TREMEDAL,2931806,BA,7,54,0,0
TREMEMBÉ,3554805,SP,6,42,0,0
TREVISO,4218350,SC,5,46,0,0
TREZE DE MAIO,4218400,SC,2,48,0,0
TREZE TÍLIAS,4218509,SC,7,45,0,0
TRINDADE,2615607,PE,15,44,0,0
TRINDADE,5221403,GO,7,72,0,0
TRINDADE DO SUL,4321956,RS,5,46,0,0
TRIUNFO,2516805,PB,9,47,0,0
TRIUNFO,2615706,PE,7,53,0,0
TRIUNFO,4322004,RS,6,52,0,0
TRIUNFO POTIGUAR,2414456,RN,7,44,0,0
TRIZIDELA DO VALE,2112233,MA,12,42,0,0
TROMBAS,5221452,GO,10,42,0,0
TROMBUDO CENTRAL,4218608,SC,6,45,0,0
TRÊS ARROIOS,4321634,RS,5,47,0,0
TRÊS BARRAS,4218301,SC,12,45,0,0
TRÊS BARRAS DO PARANÁ,4127858,PR,8,45,0,0
TRÊS CACHOEIRAS,4321667,RS,11,41,0,0
TRÊS CORAÇÕES,3169307,MG,6,47,0,0
TRÊS COROAS,4321709,RS,6,44,0,0
TRÊS DE MAIO,4321808,RS,7,54,0,0
TRÊS FORQUILHAS,4321832,RS,2,50,0,0
TRÊS FRONTEIRAS,3554904,SP,9,44,0,0
TRÊS LAGOAS,5008305,MS,16,64,0,0
TRÊS MARIAS,3169356,MG,9,54,0,0
TRÊS PALMEIRAS,4321857,RS,3,50,0,0
TRÊS PASSOS,4321907,RS,12,48,0,0
TRÊS PONTAS,3169406,MG,4,60,0,0
TRÊS RANCHOS,5221304,GO,2,48,0,0
TRÊS RIOS,3306008,RJ,5,66,0,0
TUBARÃO,4218707,SC,2,80,0,0
TUCANO,2931905,BA,15,59,0,0
TUCUMÃ,1508084,PA,7,56,0,0
TUCUNDUVA,4322103,RS,5,46,0,0
TUCURUÍ,1508100,PA,6,56,0,0
TUFILÂNDIA,2112274,MA,9,42,0,0
TUIUTI,3554953,SP,6,44,0,0
TUMIRITINGA,3169505,MG,9,40,0,0
TUNAS,4322152,RS,10,42,0,0
TUNAS DO PARANÁ,4127882,PR,6,44,0,0
TUNEIRAS DO OESTE,4127908,PR,11,39,0,0
TUNTUM,2112308,MA,5,62,0,0
TUNÁPOLIS,4218756,SC,10,42,0,0
TUPACIGUARA,3169604,MG,6,51,0,0
TUPANATINGA,2615805,PE,9,49,0,0
